company_id,year,net_profit_margin,operating_profit_margin,roe,roce,roa,debt_equity,high_leverage,interest_coverage,interest_label,interest_warning,net_debt,asset_turnover,book_value_per_share,dividend_payout_ratio,free_cash_flow,cfo_quality_score,cfo_quality_label,capex_intensity,capex_label,fcf_conversion,cfo_sign,cfi_sign,cff_sign,pattern_label,revenue_cagr_3yr,revenue_cagr_5yr,revenue_cagr_10yr,pat_cagr_3yr,pat_cagr_5yr,pat_cagr_10yr,eps_cagr_3yr,eps_cagr_5yr,eps_cagr_10yr,revenue_cagr_3yr_flag,revenue_cagr_5yr_flag,revenue_cagr_10yr_flag,pat_cagr_3yr_flag,pat_cagr_5yr_flag,pat_cagr_10yr_flag,eps_cagr_3yr_flag,eps_cagr_5yr_flag,eps_cagr_10yr_flag,quality_score
PNB,2021,3.29,0.0,30.39,-55.71,3.78,6.7,1,0.25,Interest Bearing,1,57361.0,1.15,52.78,0.0,30163.0,11.48,High Quality,0.96,Asset Light,,+,-,+,Mixed,18.92,10.03,,,,,,,,NORMAL,NORMAL,INSUFFICIENT,TURNAROUND,TURNAROUND,INSUFFICIENT,TURNAROUND,TURNAROUND,INSUFFICIENT,44.44
PNB,2022,5.13,0.0,39.87,-54.96,5.95,5.4,1,0.26,Interest Bearing,1,49489.0,1.16,57.99,18.0,18828.0,5.13,High Quality,1.58,Asset Light,,+,-,+,Mixed,13.5,9.67,,,25.83,,,-7.79,,NORMAL,NORMAL,INSUFFICIENT,TURNAROUND,NORMAL,INSUFFICIENT,TURNAROUND,NORMAL,INSUFFICIENT,44.44
PNB,2022,5.13,0.0,39.87,-54.96,5.95,5.4,1,0.26,Interest Bearing,1,49489.0,1.16,57.99,18.0,18828.0,5.13,High Quality,1.58,Asset Light,,+,-,+,Mixed,13.5,9.67,,,25.83,,,-7.79,,NORMAL,NORMAL,INSUFFICIENT,TURNAROUND,NORMAL,INSUFFICIENT,TURNAROUND,NORMAL,INSUFFICIENT,44.44
PNB,2022,5.13,0.0,39.87,-54.96,5.95,5.4,1,0.26,Interest Bearing,1,49489.0,1.16,57.99,18.0,18828.0,5.13,High Quality,1.58,Asset Light,,+,-,+,Mixed,13.5,9.67,,,25.83,,,-7.79,,NORMAL,NORMAL,INSUFFICIENT,TURNAROUND,NORMAL,INSUFFICIENT,TURNAROUND,NORMAL,INSUFFICIENT,44.44
PNB,2022,5.13,0.0,39.87,-54.96,5.95,5.4,1,0.26,Interest Bearing,1,49489.0,1.16,57.99,18.0,18828.0,5.13,High Quality,1.58,Asset Light,,+,-,+,Mixed,13.5,9.67,,,25.83,,,-7.79,,NORMAL,NORMAL,INSUFFICIENT,TURNAROUND,NORMAL,INSUFFICIENT,TURNAROUND,NORMAL,INSUFFICIENT,44.44
PNB,2022,5.13,0.0,39.87,-54.96,5.95,5.4,1,0.26,Interest Bearing,1,49489.0,1.16,57.99,18.0,18828.0,5.13,High Quality,1.58,Asset Light,,+,-,+,Mixed,13.5,9.67,,,25.83,,,-7.79,,NORMAL,NORMAL,INSUFFICIENT,TURNAROUND,NORMAL,INSUFFICIENT,TURNAROUND,NORMAL,INSUFFICIENT,44.44
PNB,2023,3.87,0.0,30.67,-60.84,5.03,4.9,1,0.24,Interest Bearing,1,50433.0,1.3,64.81,21.0,21860.0,6.73,High Quality,0.84,Asset Light,,+,-,+,Mixed,16.5,12.25,7.26,90.61,,-3.94,44.22,,-20.02,NORMAL,NORMAL,NORMAL,NORMAL,TURNAROUND,NORMAL,NORMAL,TURNAROUND,NORMAL,44.44
PNB,2023,3.87,0.0,30.67,-60.84,5.03,4.9,1,0.24,Interest Bearing,1,50433.0,1.3,64.81,21.0,21860.0,6.73,High Quality,0.84,Asset Light,,+,-,+,Mixed,16.5,12.25,7.26,90.61,,-3.94,44.22,,-20.02,NORMAL,NORMAL,NORMAL,NORMAL,TURNAROUND,NORMAL,NORMAL,TURNAROUND,NORMAL,44.44
PNB,2023,3.87,0.0,30.67,-60.84,5.03,4.9,1,0.24,Interest Bearing,1,50433.0,1.3,64.81,21.0,21860.0,6.73,High Quality,0.84,Asset Light,,+,-,+,Mixed,16.5,12.25,7.26,90.61,,-3.94,44.22,,-20.02,NORMAL,NORMAL,NORMAL,NORMAL,TURNAROUND,NORMAL,NORMAL,TURNAROUND,NORMAL,44.44
PNB,2023,3.87,0.0,30.67,-60.84,5.03,4.9,1,0.24,Interest Bearing,1,50433.0,1.3,64.81,21.0,21860.0,6.73,High Quality,0.84,Asset Light,,+,-,+,Mixed,16.5,12.25,7.26,90.61,,-3.94,44.22,,-20.02,NORMAL,NORMAL,NORMAL,NORMAL,TURNAROUND,NORMAL,NORMAL,TURNAROUND,NORMAL,44.44
PNB,2023,3.87,0.0,30.67,-60.84,5.03,4.9,1,0.24,Interest Bearing,1,50433.0,1.3,64.81,21.0,21860.0,6.73,High Quality,0.84,Asset Light,,+,-,+,Mixed,16.5,12.25,7.26,90.61,,-3.94,44.22,,-20.02,NORMAL,NORMAL,NORMAL,NORMAL,TURNAROUND,NORMAL,NORMAL,TURNAROUND,NORMAL,44.44
PNB,2024,8.4,0.0,61.32,-77.74,12.65,3.68,1,0.21,Interest Bearing,1,50672.0,1.51,57.43,18.0,-29445.0,3.05,High Quality,1.38,Asset Light,,-,-,+,Growth Funded by Debt,10.0,15.9,9.27,50.34,,9.56,58.74,,-8.76,NORMAL,NORMAL,NORMAL,NORMAL,TURNAROUND,NORMAL,NORMAL,TURNAROUND,NORMAL,33.33
PNB,2024,8.4,0.0,61.32,-77.74,12.65,3.68,1,0.21,Interest Bearing,1,50672.0,1.51,57.43,18.0,-29445.0,3.05,High Quality,1.38,Asset Light,,-,-,+,Growth Funded by Debt,10.0,15.9,9.27,50.34,,9.56,58.74,,-8.76,NORMAL,NORMAL,NORMAL,NORMAL,TURNAROUND,NORMAL,NORMAL,TURNAROUND,NORMAL,33.33
PNB,2024,8.4,0.0,61.32,-77.74,12.65,3.68,1,0.21,Interest Bearing,1,50672.0,1.51,57.43,18.0,-29445.0,3.05,High Quality,1.38,Asset Light,,-,-,+,Growth Funded by Debt,10.0,15.9,9.27,50.34,,9.56,58.74,,-8.76,NORMAL,NORMAL,NORMAL,NORMAL,TURNAROUND,NORMAL,NORMAL,TURNAROUND,NORMAL,33.33
PNB,2024,8.4,0.0,61.32,-77.74,12.65,3.68,1,0.21,Interest Bearing,1,50672.0,1.51,57.43,18.0,-29445.0,3.05,High Quality,1.38,Asset Light,,-,-,+,Growth Funded by Debt,10.0,15.9,9.27,50.34,,9.56,58.74,,-8.76,NORMAL,NORMAL,NORMAL,NORMAL,TURNAROUND,NORMAL,NORMAL,TURNAROUND,NORMAL,33.33
PNB,2024,8.4,0.0,61.32,-77.74,12.65,3.68,1,0.21,Interest Bearing,1,50672.0,1.51,57.43,18.0,-29445.0,3.05,High Quality,1.38,Asset Light,,-,-,+,Growth Funded by Debt,10.0,15.9,9.27,50.34,,9.56,58.74,,-8.76,NORMAL,NORMAL,NORMAL,NORMAL,TURNAROUND,NORMAL,NORMAL,TURNAROUND,NORMAL,33.33
POWERGRID,2013,32.97,82.85,16.34,9.62,3.8,2.62,1,4.54,Interest Bearing,0,68647.0,0.12,5.7,31.0,-10394.0,2.71,High Quality,168.83,Capital Intensive,-95.91,+,-,+,Mixed,,,,,,,,,,INSUFFICIENT,INSUFFICIENT,INSUFFICIENT,INSUFFICIENT,INSUFFICIENT,INSUFFICIENT,INSUFFICIENT,INSUFFICIENT,INSUFFICIENT,33.33
POWERGRID,2013,32.97,82.85,16.34,9.62,3.8,2.62,1,4.54,Interest Bearing,0,68647.0,0.12,5.7,31.0,-10394.0,2.71,High Quality,168.83,Capital Intensive,-95.91,+,-,+,Mixed,,,,,,,,,,INSUFFICIENT,INSUFFICIENT,INSUFFICIENT,INSUFFICIENT,INSUFFICIENT,INSUFFICIENT,INSUFFICIENT,INSUFFICIENT,INSUFFICIENT,33.33
POWERGRID,2014,29.24,83.36,13.11,8.78,3.21,2.43,1,4.21,Interest Bearing,0,83797.0,0.11,6.63,30.0,-11416.0,3.35,High Quality,171.26,Capital Intensive,-88.04,+,-,+,Mixed,,,,,,,,,,INSUFFICIENT,INSUFFICIENT,INSUFFICIENT,INSUFFICIENT,INSUFFICIENT,INSUFFICIENT,INSUFFICIENT,INSUFFICIENT,INSUFFICIENT,22.22
POWERGRID,2014,29.24,83.36,13.11,8.78,3.21,2.43,1,4.21,Interest Bearing,0,83797.0,0.11,6.63,30.0,-11416.0,3.35,High Quality,171.26,Capital Intensive,-88.04,+,-,+,Mixed,,,,,,,,,,INSUFFICIENT,INSUFFICIENT,INSUFFICIENT,INSUFFICIENT,INSUFFICIENT,INSUFFICIENT,INSUFFICIENT,INSUFFICIENT,INSUFFICIENT,22.22
POWERGRID,2015,28.77,85.1,13.13,8.6,3.14,2.5,1,3.84,Interest Bearing,0,96023.0,0.11,7.35,21.0,-8385.0,3.13,High Quality,137.88,Capital Intensive,-56.17,+,-,+,Mixed,,,,,,,,,,INSUFFICIENT,INSUFFICIENT,INSUFFICIENT,INSUFFICIENT,INSUFFICIENT,INSUFFICIENT,INSUFFICIENT,INSUFFICIENT,INSUFFICIENT,22.22
POWERGRID,2015,28.77,85.1,13.13,8.6,3.14,2.5,1,3.84,Interest Bearing,0,96023.0,0.11,7.35,21.0,-8385.0,3.13,High Quality,137.88,Capital Intensive,-56.17,+,-,+,Mixed,,,,,,,,,,INSUFFICIENT,INSUFFICIENT,INSUFFICIENT,INSUFFICIENT,INSUFFICIENT,INSUFFICIENT,INSUFFICIENT,INSUFFICIENT,INSUFFICIENT,22.22
POWERGRID,2016,28.85,88.05,13.55,9.02,3.32,2.47,1,3.7,Interest Bearing,0,107626.0,0.12,8.4,20.0,-6568.0,2.52,High Quality,104.47,Capital Intensive,-36.12,+,-,+,Mixed,16.44,,,11.38,,,6.27,,,NORMAL,INSUFFICIENT,INSUFFICIENT,NORMAL,INSUFFICIENT,INSUFFICIENT,NORMAL,INSUFFICIENT,INSUFFICIENT,22.22
POWERGRID,2016,28.85,88.05,13.55,9.02,3.32,2.47,1,3.7,Interest Bearing,0,107626.0,0.12,8.4,20.0,-6568.0,2.52,High Quality,104.47,Capital Intensive,-36.12,+,-,+,Mixed,16.44,,,11.38,,,6.27,,,NORMAL,INSUFFICIENT,INSUFFICIENT,NORMAL,INSUFFICIENT,INSUFFICIENT,NORMAL,INSUFFICIENT,INSUFFICIENT,22.22
POWERGRID,2017,29.0,87.36,14.94,10.17,3.81,2.39,1,3.77,Interest Bearing,0,117823.0,0.13,9.53,31.0,-2261.0,2.9,High Quality,92.76,Capital Intensive,-10.07,+,-,+,Mixed,18.21,,,17.89,,,16.96,,,NORMAL,INSUFFICIENT,INSUFFICIENT,NORMAL,INSUFFICIENT,INSUFFICIENT,NORMAL,INSUFFICIENT,INSUFFICIENT,22.22
POWERGRID,2017,29.0,87.36,14.94,10.17,3.81,2.39,1,3.77,Interest Bearing,0,117823.0,0.13,9.53,31.0,-2261.0,2.9,High Quality,92.76,Capital Intensive,-10.07,+,-,+,Mixed,18.21,,,17.89,,,16.96,,,NORMAL,INSUFFICIENT,INSUFFICIENT,NORMAL,INSUFFICIENT,INSUFFICIENT,NORMAL,INSUFFICIENT,INSUFFICIENT,22.22
POWERGRID,2018,27.39,86.67,15.07,12.21,3.64,2.42,1,4.1,Interest Bearing,0,130279.0,0.13,10.4,33.0,-2991.0,2.77,High Quality,85.8,Capital Intensive,-11.52,+,-,+,Mixed,19.53,18.02,,17.59,13.72,,21.64,12.47,,NORMAL,NORMAL,INSUFFICIENT,NORMAL,NORMAL,INSUFFICIENT,NORMAL,NORMAL,INSUFFICIENT,66.67
POWERGRID,2018,27.39,86.67,15.07,12.21,3.64,2.42,1,4.1,Interest Bearing,0,130279.0,0.13,10.4,33.0,-2991.0,2.77,High Quality,85.8,Capital Intensive,-11.52,+,-,+,Mixed,19.53,18.02,,17.59,13.72,,21.64,12.47,,NORMAL,NORMAL,INSUFFICIENT,NORMAL,NORMAL,INSUFFICIENT,NORMAL,NORMAL,INSUFFICIENT,66.67
POWERGRID,2019,28.62,76.78,16.98,9.58,4.06,2.48,1,3.25,Interest Bearing,0,145080.0,0.14,11.29,43.0,4544.0,2.32,High Quality,53.42,Capital Intensive,16.88,+,-,-,Shareholder Returns,19.29,17.65,,18.97,17.15,,22.39,17.08,,NORMAL,NORMAL,INSUFFICIENT,NORMAL,NORMAL,INSUFFICIENT,NORMAL,NORMAL,INSUFFICIENT,77.78
POWERGRID,2019,28.62,76.78,16.98,9.58,4.06,2.48,1,3.25,Interest Bearing,0,145080.0,0.14,11.29,43.0,4544.0,2.32,High Quality,53.42,Capital Intensive,16.88,+,-,-,Shareholder Returns,19.29,17.65,,18.97,17.15,,22.39,17.08,,NORMAL,NORMAL,INSUFFICIENT,NORMAL,NORMAL,INSUFFICIENT,NORMAL,NORMAL,INSUFFICIENT,77.78
POWERGRID,2020,29.3,87.13,17.09,12.3,4.31,2.29,1,3.75,Interest Bearing,0,146839.0,0.15,12.37,47.0,20006.0,2.78,High Quality,28.44,Capital Intensive,60.83,+,-,-,Shareholder Returns,13.67,16.56,,14.07,16.99,,14.47,19.14,,NORMAL,NORMAL,INSUFFICIENT,NORMAL,NORMAL,INSUFFICIENT,NORMAL,NORMAL,INSUFFICIENT,77.78
POWERGRID,2020,29.3,87.13,17.09,12.3,4.31,2.29,1,3.75,Interest Bearing,0,146839.0,0.15,12.37,47.0,20006.0,2.78,High Quality,28.44,Capital Intensive,60.83,+,-,-,Shareholder Returns,13.67,16.56,,14.07,16.99,,14.47,19.14,,NORMAL,NORMAL,INSUFFICIENT,NORMAL,NORMAL,INSUFFICIENT,NORMAL,NORMAL,INSUFFICIENT,77.78
POWERGRID,2021,30.36,88.06,17.21,12.92,4.71,2.05,1,4.39,Interest Bearing,0,141746.0,0.16,13.37,52.0,20159.0,2.44,High Quality,23.32,Capital Intensive,57.75,+,-,-,Shareholder Returns,9.79,13.93,,13.63,15.1,,13.04,16.72,,NORMAL,NORMAL,INSUFFICIENT,NORMAL,NORMAL,INSUFFICIENT,NORMAL,NORMAL,INSUFFICIENT,77.78
POWERGRID,2021,30.36,88.06,17.21,12.92,4.71,2.05,1,4.39,Interest Bearing,0,141746.0,0.16,13.37,52.0,20159.0,2.44,High Quality,23.32,Capital Intensive,57.75,+,-,-,Shareholder Returns,9.79,13.93,,13.63,15.1,,13.04,16.72,,NORMAL,NORMAL,INSUFFICIENT,NORMAL,NORMAL,INSUFFICIENT,NORMAL,NORMAL,INSUFFICIENT,77.78
POWERGRID,2022,40.42,86.07,22.07,15.4,6.7,1.77,0,5.04,Interest Bearing,0,130908.0,0.17,10.93,61.0,26877.0,1.55,High Quality,1.81,Asset Light,75.02,+,+,-,Liquidating Assets,5.89,10.13,,18.8,17.69,,17.84,17.61,,NORMAL,NORMAL,INSUFFICIENT,NORMAL,NORMAL,INSUFFICIENT,NORMAL,NORMAL,INSUFFICIENT,88.89
POWERGRID,2022,40.42,86.07,22.07,15.4,6.7,1.77,0,5.04,Interest Bearing,0,130908.0,0.17,10.93,61.0,26877.0,1.55,High Quality,1.81,Asset Light,75.02,+,+,-,Liquidating Assets,5.89,10.13,,18.8,17.69,,17.84,17.61,,NORMAL,NORMAL,INSUFFICIENT,NORMAL,NORMAL,INSUFFICIENT,NORMAL,NORMAL,INSUFFICIENT,88.89
POWERGRID,2023,33.81,86.78,18.57,14.67,6.11,1.55,0,4.22,Interest Bearing,0,125095.0,0.18,11.9,67.0,33065.0,2.61,High Quality,15.65,Capital Intensive,83.55,+,-,-,Shareholder Returns,6.51,8.77,13.3,11.72,13.45,13.59,12.31,13.56,13.02,NORMAL,NORMAL,NORMAL,NORMAL,NORMAL,NORMAL,NORMAL,NORMAL,NORMAL,66.67
POWERGRID,2023,33.81,86.78,18.57,14.67,6.11,1.55,0,4.22,Interest Bearing,0,125095.0,0.18,11.9,67.0,33065.0,2.61,High Quality,15.65,Capital Intensive,83.55,+,-,-,Shareholder Returns,6.51,8.77,13.3,11.72,13.45,13.59,12.31,13.56,13.02,NORMAL,NORMAL,NORMAL,NORMAL,NORMAL,NORMAL,NORMAL,NORMAL,NORMAL,66.67
POWERGRID,2024,33.97,86.87,17.87,15.0,6.21,1.42,0,4.6,Interest Bearing,0,119353.0,0.18,9.37,67.0,24176.0,2.39,High Quality,28.61,Capital Intensive,60.7,+,-,-,Shareholder Returns,4.97,5.51,11.41,8.97,9.19,13.1,9.35,9.1,13.02,NORMAL,NORMAL,NORMAL,NORMAL,NORMAL,NORMAL,NORMAL,NORMAL,NORMAL,55.56
POWERGRID,2024,33.97,86.87,16.92,14.73,6.1,1.33,0,4.6,Interest Bearing,0,119158.0,0.18,9.9,67.0,24176.0,2.39,High Quality,28.61,Capital Intensive,60.7,+,-,-,Shareholder Returns,4.97,5.51,11.41,8.97,9.19,13.1,9.35,9.1,13.02,NORMAL,NORMAL,NORMAL,NORMAL,NORMAL,NORMAL,NORMAL,NORMAL,NORMAL,44.44
POWERGRID,2024,33.97,86.87,17.87,15.0,6.21,1.42,0,4.6,Interest Bearing,0,119353.0,0.18,9.37,67.0,24176.0,2.39,High Quality,28.61,Capital Intensive,60.7,+,-,-,Shareholder Returns,4.97,5.51,11.41,8.97,9.19,13.1,9.35,9.1,13.02,NORMAL,NORMAL,NORMAL,NORMAL,NORMAL,NORMAL,NORMAL,NORMAL,NORMAL,55.56
POWERGRID,2024,33.97,86.87,16.92,14.73,6.1,1.33,0,4.6,Interest Bearing,0,119158.0,0.18,9.9,67.0,24176.0,2.39,High Quality,28.61,Capital Intensive,60.7,+,-,-,Shareholder Returns,4.97,5.51,11.41,8.97,9.19,13.1,9.35,9.1,13.02,NORMAL,NORMAL,NORMAL,NORMAL,NORMAL,NORMAL,NORMAL,NORMAL,NORMAL,44.44
RECLTD,2013,28.11,97.33,21.87,4.14,2.94,6.15,1,1.64,Interest Bearing,0,107124.0,0.1,17.76,21.0,-19907.0,5.23,High Quality,1.11,Asset Light,-150.02,-,+,+,Distress Signal,,,,,,,,,,INSUFFICIENT,INSUFFICIENT,INSUFFICIENT,INSUFFICIENT,INSUFFICIENT,INSUFFICIENT,INSUFFICIENT,INSUFFICIENT,INSUFFICIENT,22.22
RECLTD,2014,27.53,96.67,22.79,4.5,3.1,6.07,1,1.66,Interest Bearing,0,124483.0,0.11,21.08,20.0,-17108.0,3.64,High Quality,0.79,Asset Light,-102.75,-,+,+,Distress Signal,,,,,,,,,,INSUFFICIENT,INSUFFICIENT,INSUFFICIENT,INSUFFICIENT,INSUFFICIENT,INSUFFICIENT,INSUFFICIENT,INSUFFICIENT,INSUFFICIENT,22.22
RECLTD,2015,26.01,94.41,21.31,4.29,2.91,6.02,1,1.64,Interest Bearing,0,149383.0,0.11,25.4,20.0,-23747.0,4.47,High Quality,0.74,Asset Light,-122.44,-,+,+,Distress Signal,,,,,,,,,,INSUFFICIENT,INSUFFICIENT,INSUFFICIENT,INSUFFICIENT,INSUFFICIENT,INSUFFICIENT,INSUFFICIENT,INSUFFICIENT,INSUFFICIENT,22.22
RECLTD,2016,23.59,93.04,19.7,4.12,2.75,5.86,1,1.57,Interest Bearing,0,166860.0,0.12,29.27,30.0,-14034.0,2.33,High Quality,3.13,Moderate,-62.53,-,-,+,Growth Funded by Debt,20.95,,,14.08,,,13.62,,,NORMAL,INSUFFICIENT,INSUFFICIENT,NORMAL,INSUFFICIENT,INSUFFICIENT,NORMAL,INSUFFICIENT,INSUFFICIENT,22.22
RECLTD,2017,25.94,92.24,18.75,4.47,3.0,4.99,1,1.67,Interest Bearing,0,165235.0,0.12,17.05,30.0,6704.0,1.08,High Quality,0.41,Asset Light,29.86,+,-,-,Shareholder Returns,12.22,,,10.02,,,10.06,,,NORMAL,INSUFFICIENT,INSUFFICIENT,NORMAL,INSUFFICIENT,INSUFFICIENT,NORMAL,INSUFFICIENT,INSUFFICIENT,33.33
RECLTD,2018,19.64,85.09,13.66,2.52,1.84,6.27,1,1.45,Interest Bearing,1,201419.0,0.09,16.5,41.0,-32464.0,7.3,High Quality,0.2,Asset Light,-168.39,-,+,+,Distress Signal,3.32,10.69,,-5.91,3.03,,-5.27,2.53,,NORMAL,NORMAL,INSUFFICIENT,NORMAL,NORMAL,INSUFFICIENT,NORMAL,NORMAL,INSUFFICIENT,22.22
RECLTD,2019,22.6,93.3,16.62,2.91,1.92,7.07,1,1.52,Interest Bearing,0,241786.0,0.09,17.49,38.0,-35409.0,6.25,High Quality,1.8,Asset Light,-149.37,-,+,+,Distress Signal,1.74,8.09,,0.29,3.9,,0.0,4.1,,NORMAL,NORMAL,INSUFFICIENT,NORMAL,NORMAL,INSUFFICIENT,NORMAL,NORMAL,INSUFFICIENT,22.22
RECLTD,2020,16.61,86.7,14.05,2.19,1.43,8.09,1,1.37,Interest Bearing,1,283903.0,0.09,17.92,44.0,-32591.0,6.58,High Quality,0.4,Asset Light,-125.54,-,+,+,Distress Signal,7.15,7.82,,-7.65,-1.43,,-7.49,-1.02,,NORMAL,NORMAL,INSUFFICIENT,NORMAL,NORMAL,INSUFFICIENT,NORMAL,NORMAL,INSUFFICIENT,11.11
RECLTD,2021,23.56,90.74,19.14,2.89,2.09,7.53,1,1.5,Interest Bearing,0,327742.0,0.09,22.16,30.0,-42651.0,5.19,High Quality,2.42,Asset Light,-132.19,-,+,+,Distress Signal,16.21,8.07,,23.47,8.04,,23.47,7.78,,NORMAL,NORMAL,INSUFFICIENT,NORMAL,NORMAL,INSUFFICIENT,NORMAL,NORMAL,INSUFFICIENT,22.22
RECLTD,2022,25.55,87.68,19.56,3.24,2.44,6.49,1,1.56,Interest Bearing,0,330853.0,0.1,25.98,30.0,-1106.0,0.08,Accrual Risk,0.73,Asset Light,-3.21,-,-,+,Growth Funded by Debt,15.63,10.04,,20.46,9.71,,19.98,9.63,,NORMAL,NORMAL,INSUFFICIENT,NORMAL,NORMAL,INSUFFICIENT,NORMAL,NORMAL,INSUFFICIENT,22.22
RECLTD,2023,28.28,95.29,19.21,3.17,2.4,6.55,1,1.59,Interest Bearing,0,377620.0,0.08,22.07,30.0,-38303.0,3.35,High Quality,2.39,Asset Light,-101.79,-,-,+,Growth Funded by Debt,9.66,11.75,11.22,30.96,20.2,11.29,30.27,19.83,10.84,NORMAL,NORMAL,NORMAL,NORMAL,NORMAL,NORMAL,NORMAL,NORMAL,NORMAL,55.56
RECLTD,2024,29.77,100.77,20.4,3.49,2.58,6.42,1,1.6,Interest Bearing,0,440216.0,0.09,26.34,30.0,-59554.0,4.08,High Quality,3.85,Moderate,-124.37,-,-,+,Growth Funded by Debt,10.15,13.34,10.68,19.08,19.76,11.55,19.06,19.67,11.61,NORMAL,NORMAL,NORMAL,NORMAL,NORMAL,NORMAL,NORMAL,NORMAL,NORMAL,55.56
RECLTD,2024,29.77,100.77,19.24,3.23,2.38,6.58,1,1.6,Interest Bearing,0,476827.0,0.08,27.92,30.0,-59554.0,4.08,High Quality,3.85,Moderate,-124.37,-,-,+,Growth Funded by Debt,10.15,13.34,10.68,19.08,19.76,11.55,19.06,19.67,11.61,NORMAL,NORMAL,NORMAL,NORMAL,NORMAL,NORMAL,NORMAL,NORMAL,NORMAL,55.56
RELIANCE,2013,5.27,8.37,11.47,12.95,5.76,0.59,0,11.81,Interest Bearing,0,64371.0,1.09,62.01,13.0,9317.0,1.77,High Quality,6.97,Moderate,28.1,+,-,+,Mixed,,,,,,,,,,INSUFFICIENT,INSUFFICIENT,INSUFFICIENT,INSUFFICIENT,INSUFFICIENT,INSUFFICIENT,INSUFFICIENT,INSUFFICIENT,INSUFFICIENT,44.44
RELIANCE,2014,5.2,8.06,11.35,11.84,5.26,0.7,0,11.42,Interest Bearing,0,78159.0,1.01,67.58,12.0,-29809.0,1.92,High Quality,16.86,Capital Intensive,-85.33,+,-,+,Mixed,,,,,,,,,,INSUFFICIENT,INSUFFICIENT,INSUFFICIENT,INSUFFICIENT,INSUFFICIENT,INSUFFICIENT,INSUFFICIENT,INSUFFICIENT,INSUFFICIENT,33.33
RELIANCE,2015,6.31,10.0,10.82,11.03,4.69,0.77,0,13.87,Interest Bearing,0,91800.0,0.74,74.24,12.0,-30332.0,1.45,High Quality,17.28,Capital Intensive,-81.0,+,-,+,Mixed,,,,,,,,,,INSUFFICIENT,INSUFFICIENT,INSUFFICIENT,INSUFFICIENT,INSUFFICIENT,INSUFFICIENT,INSUFFICIENT,INSUFFICIENT,INSUFFICIENT,33.33
RELIANCE,2016,10.95,15.33,12.9,11.8,4.99,0.84,0,14.63,Interest Bearing,0,110699.0,0.46,78.55,10.0,1948.0,1.28,High Quality,13.28,Capital Intensive,4.66,+,-,-,Shareholder Returns,-11.7,,,12.65,,,13.62,,,NORMAL,INSUFFICIENT,INSUFFICIENT,NORMAL,INSUFFICIENT,INSUFFICIENT,NORMAL,INSUFFICIENT,INSUFFICIENT,44.44
RELIANCE,2017,9.81,15.23,11.31,10.74,4.22,0.82,0,14.43,Interest Bearing,0,134576.0,0.43,89.12,11.0,-16651.0,1.66,High Quality,21.78,Capital Intensive,-35.96,+,-,+,Mixed,-11.16,,,9.78,,,11.2,,,NORMAL,INSUFFICIENT,INSUFFICIENT,NORMAL,INSUFFICIENT,INSUFFICIENT,NORMAL,INSUFFICIENT,INSUFFICIENT,33.33
RELIANCE,2018,9.23,16.46,12.29,12.4,4.45,0.82,0,9.21,Interest Bearing,0,156981.0,0.48,49.56,10.0,3267.0,1.98,High Quality,17.45,Capital Intensive,5.08,+,-,-,Shareholder Returns,1.44,-0.26,,15.13,11.55,,16.67,12.47,,NORMAL,NORMAL,INSUFFICIENT,NORMAL,NORMAL,INSUFFICIENT,NORMAL,NORMAL,INSUFFICIENT,66.67
RELIANCE,2019,7.01,14.82,10.29,10.96,3.99,0.79,0,5.62,Interest Bearing,0,72079.0,0.57,65.32,10.0,-52161.0,1.06,High Quality,16.63,Capital Intensive,-61.91,+,-,+,Mixed,27.75,5.56,,10.08,12.06,,9.65,12.63,,NORMAL,NORMAL,INSUFFICIENT,NORMAL,NORMAL,INSUFFICIENT,NORMAL,NORMAL,INSUFFICIENT,55.56
RELIANCE,2020,6.68,14.96,8.88,9.43,3.43,0.79,0,4.44,Interest Bearing,0,78366.0,0.51,70.86,10.0,22380.0,2.38,High Quality,12.15,Capital Intensive,25.07,+,-,-,Shareholder Returns,25.21,9.77,,10.16,11.03,,9.65,11.27,,NORMAL,NORMAL,INSUFFICIENT,NORMAL,NORMAL,INSUFFICIENT,NORMAL,NORMAL,INSUFFICIENT,66.67
RELIANCE,2021,11.52,17.33,7.68,8.38,4.07,0.4,0,4.87,Interest Bearing,0,-85866.0,0.35,108.64,9.0,-115427.0,0.5,Moderate,30.53,Capital Intensive,-142.87,+,-,+,Mixed,6.06,11.34,,14.2,12.47,,13.04,12.13,,NORMAL,NORMAL,INSUFFICIENT,NORMAL,NORMAL,INSUFFICIENT,NORMAL,NORMAL,INSUFFICIENT,55.56
RELIANCE,2022,9.77,15.63,8.7,10.34,4.53,0.41,0,8.79,Interest Bearing,0,-75106.0,0.46,115.22,9.0,1492.0,1.63,High Quality,15.71,Capital Intensive,1.37,+,-,+,Mixed,6.92,17.98,,19.42,17.86,,15.77,15.39,,NORMAL,NORMAL,INSUFFICIENT,NORMAL,NORMAL,INSUFFICIENT,NORMAL,NORMAL,INSUFFICIENT,77.78
